68719476736,36
68719476737,40
68719476738,50
68719476739,37
68719476740,57
68719476741,43
68719476742,46
68719476743,50
68719476744,50
68719476745,72
68719476746,31
68719476747,62
68719476748,67
68719476749,43
68719476750,49
68719476751,78
68719476752,35
68719476753,58
68719476754,37
68719476755,44
68719476756,72
68719476757,59
68719476758,79
68719476759,51
68719476760,69
68719476761,48
68719476762,44
68719476763,38
68719476764,60
68719476765,46
68719476766,59
68719476767,64
68719476768,30
68719476769,30
68719476770,40
68719476771,48
68719476772,46
68719476773,35
68719476774,44
68719476775,56
68719476776,80
68719476777,63
68719476778,53
68719476779,59
68719476780,53
68719476781,51
68719476782,54
68719476783,60
68719476784,37
68719476785,41
68719476786,52
68719476787,74
68719476788,41
68719476789,53
68719476790,44
68719476791,61
68719476792,57
68719476793,47
68719476794,64
68719476795,55
68719476796,14
68719476797,38
68719476798,67
68719476799,36
68719476800,43
68719476801,62
68719476802,49
68719476803,41
68719476804,35
68719476805,58
68719476806,48
68719476807,55
68719476808,67
68719476809,42
68719476810,37
68719476811,60
68719476812,35
68719476813,47
68719476814,52
68719476815,58
68719476816,21
68719476817,55
68719476818,54
68719476819,54
68719476820,72
68719476821,25
68719476822,61
68719476823,50
68719476824,60
68719476825,43
68719476826,53
68719476827,57
68719476828,47
68719476829,50
68719476830,62
68719476831,56
68719476832,47
68719476833,41
68719476834,60
68719476835,58
68719476836,40
68719476837,45
68719476838,63
68719476839,35
68719476840,66
68719476841,55
68719476842,60
68719476843,51
68719476844,64
68719476845,59
68719476846,49
68719476847,46
68719476848,50
68719476849,65
68719476850,40
68719476851,50
68719476852,43
68719476853,68
68719476854,55
68719476855,59
68719476856,69
68719476857,53
68719476858,37
68719476859,36
68719476860,51
68719476861,48
68719476862,53
68719476863,35
68719476864,46
68719476865,49
68719476866,46
68719476867,58
68719476868,40
68719476869,44
68719476870,29
68719476871,31
68719476872,58
68719476873,65
68719476874,34
68719476875,52
68719476876,72
68719476877,53
68719476878,58
68719476879,38
68719476880,49
68719476881,43
68719476882,32
68719476883,50
68719476884,50
68719476885,67
68719476886,65
68719476887,45
68719476888,36
68719476889,32
68719476890,65
68719476891,41
68719476892,43
68719476893,48
68719476894,50
68719476895,46
68719476896,65
68719476897,40
68719476898,68
68719476899,46
68719476900,48
68719476901,48
68719476902,41
68719476903,36
68719476904,55
68719476905,66
68719476906,22
68719476907,49
68719476908,40
68719476909,40
68719476910,40
68719476911,56
68719476912,53
68719476913,53
68719476914,61
68719476915,49
68719476916,63
68719476917,43
68719476918,54
68719476919,36
68719476920,46
68719476921,49
68719476922,47
68719476923,63
68719476924,58
68719476925,56
68719476926,61
68719476927,49
68719476928,55
68719476929,37
68719476930,57
68719476931,41
68719476932,71
68719476933,71
68719476934,41
68719476935,53
68719476936,44
68719476937,46
68719476938,42
68719476939,59
68719476940,40
68719476941,55
68719476942,51
68719476943,57
68719476944,51
68719476945,58
68719476946,51
68719476947,51
68719476948,46
68719476949,35
68719476950,47
68719476951,61
68719476952,48
68719476953,40
68719476954,57
68719476955,45
68719476956,52
68719476957,55
68719476958,55
68719476959,45
68719476960,56
68719476961,59
68719476962,58
68719476963,65
68719476964,28
68719476965,69
68719476966,53
68719476967,67
68719476968,58
68719476969,48
68719476970,53
68719476971,52
68719476972,49
68719476973,62
68719476974,59
68719476975,31
68719476976,39
68719476977,32
68719476978,50
68719476979,45
68719476980,59
68719476981,37
68719476982,51
68719476983,62
68719476984,52
68719476985,43
68719476986,52
68719476987,26
68719476988,69
68719476989,53
68719476990,51
68719476991,49
68719476992,32
68719476993,58
68719476994,35
68719476995,55
68719476996,54
68719476997,25
68719476998,48
68719476999,41
68719477000,36
68719477001,57
68719477002,35
68719477003,50
68719477004,59
68719477005,63
68719477006,36
68719477007,59
68719477008,33
68719477009,41
68719477010,50
68719477011,66
68719477012,48
68719477013,43
68719477014,49
68719477015,54
68719477016,48
68719477017,52
68719477018,45
68719477019,54
68719477020,54
68719477021,62
68719477022,58
68719477023,55
68719477024,53
68719477025,69
68719477026,48
68719477027,45
68719477028,49
68719477029,36
68719477030,43
68719477031,55
68719477032,29
68719477033,33
68719477034,50
68719477035,48
68719477036,63
68719477037,57
68719477038,51
68719477039,52
68719477040,53
68719477041,55
68719477042,49
68719477043,40
68719477044,57
68719477045,56
68719477046,41
68719477047,48
68719477048,38
68719477049,55
