0,38
1,45
2,79
3,43
4,49
5,29
6,39
7,47
8,52
9,50
10,43
11,32
12,64
13,37
14,59
15,72
16,69
17,55
18,46
19,34
20,53
21,49
22,46
23,60
24,61
25,35
26,49
27,48
28,43
29,54
30,61
31,61
32,45
33,55
34,51
35,38
36,47
37,44
38,58
39,46
40,51
41,57
42,62
43,53
44,47
45,56
46,38
47,46
48,41
49,57
50,46
51,32
52,49
53,46
54,40
55,45
56,50
57,54
58,59
59,51
60,72
61,58
62,56
63,48
64,39
65,48
66,53
67,48
68,57
69,51
70,50
71,68
72,66
73,44
74,71
75,44
76,49
77,56
78,44
79,55
80,52
81,46
82,69
83,52
84,46
85,58
86,45
87,46
88,52
89,37
90,29
91,33
92,54
93,38
94,61
95,51
96,48
97,35
98,44
99,42
100,66
101,56
102,40
103,46
104,61
105,45
106,45
107,44
108,57
109,41
110,70
111,51
112,56
113,56
114,41
115,34
116,46
117,40
118,51
119,37
120,45
121,38
122,62
123,38
124,73
125,51
126,43
127,65
128,52
129,37
130,48
131,58
132,41
133,29
134,43
135,53
136,32
137,54
138,43
139,61
140,50
141,39
142,60
143,52
144,53
145,51
146,59
147,52
148,59
149,60
150,66
151,50
152,45
153,44
154,53
155,41
156,60
157,47
158,53
159,42
160,54
161,51
162,36
163,55
164,63
165,52
166,31
167,60
168,46
169,49
170,63
171,57
172,65
173,63
174,62
175,42
176,53
177,61
178,61
179,42
180,58
181,45
182,54
183,69
184,65
185,59
186,55
187,60
188,58
189,38
190,54
191,48
192,37
193,42
194,56
195,37
196,48
197,53
198,47
199,70
200,39
201,45
202,62
203,41
204,45
205,50
206,39
207,58
208,55
209,54
210,42
211,54
212,42
213,36
214,56
215,50
216,38
217,59
218,52
219,37
220,31
221,61
222,54
223,63
224,35
225,67
226,38
227,49
228,41
229,53
230,47
231,57
232,40
233,56
234,49
235,46
236,58
237,48
238,37
239,49
240,54
241,38
242,43
243,42
244,55
245,57
246,60
247,71
248,37
249,37
250,39
251,46
252,46
253,52
254,46
255,61
256,25
257,76
258,50
259,57
260,34
261,61
262,53
263,69
264,57
265,35
266,53
267,55
268,43
269,59
270,41
271,62
272,55
273,66
274,36
275,45
276,56
277,54
278,36
279,46
280,45
281,53
282,44
283,54
284,47
285,85
286,7
287,61
288,35
289,55
290,31
291,58
292,44
293,45
294,40
295,38
296,39
297,65
298,51
299,26
300,66
301,77
302,61
303,45
304,51
305,38
306,51
307,51
308,41
309,40
310,51
311,56
312,53
313,59
314,46
315,45
316,51
317,61
318,55
319,57
320,52
321,42
322,49
323,50
324,53
325,47
326,51
327,41
328,65
329,65
330,36
331,49
332,58
333,65
334,34
335,62
336,63
337,56
338,58
339,31
340,36
341,61
342,44
343,51
344,59
345,66
346,43
347,56
348,58
349,60
350,32
351,51
352,53
353,46
354,60
355,39
356,57
357,43
358,54
359,74
360,54
361,47
362,42
363,50
364,39
365,61
366,44
367,57
368,58
369,55
370,37
371,34
372,42
373,67
374,65
375,48
376,55
377,50
378,54
379,44
380,59
381,37
382,43
383,50
384,60
385,64
386,55
387,48
388,46
389,62
390,51
391,43
392,54
393,49
394,60
395,47
396,41
397,52
398,53
399,51
400,26
401,56
402,72
403,40
404,49
405,50
406,28
407,54
408,26
409,46
410,49
411,59
412,34
413,39
414,37
415,36
416,56
417,56
418,45
419,49
420,37
421,41
422,57
423,70
424,38
425,54
426,33
427,51
428,42
429,77
430,78
431,47
432,48
433,65
434,44
435,46
436,45
437,76
438,50
439,42
440,49
441,49
442,34
443,45
444,53
445,52
446,45
447,50
448,53
449,56
450,51
451,38
452,58
453,61
454,64
455,50
456,63
457,35
458,61
459,49
460,51
461,56
462,46
463,43
464,55
465,57
466,46
467,36
468,52
469,71
470,47
471,46
472,41
473,56
474,56
475,47
476,58
477,48
478,48
479,43
480,59
481,65
482,56
483,55
484,69
485,59
486,50
487,50
488,56
489,42
490,46
491,58
492,67
493,43
494,50
495,40
496,41
497,49
498,47
499,41
500,52
501,64
502,55
503,55
504,53
505,63
506,50
507,63
508,60
509,47
510,65
511,41
512,68
513,60
514,51
515,50
516,63
517,59
518,53
519,78
520,25
521,45
522,56
523,63
524,42
525,57
526,35
527,39
528,57
529,72
530,47
531,58
532,41
533,55
534,47
535,36
536,43
537,60
538,48
539,51
540,51
541,44
542,48
543,57
544,54
545,49
546,50
547,34
548,45
549,61
550,61
551,48
552,56
553,30
554,54
555,53
556,61
557,46
558,69
559,56
560,61
561,70
562,27
563,69
564,39
565,48
566,59
567,30
568,49
569,57
570,56
571,46
572,44
573,58
574,44
575,36
576,52
577,42
578,52
579,43
580,53
581,44
582,52
583,43
584,42
585,49
586,55
587,45
588,41
589,55
590,53
591,64
592,50
593,70
594,40
595,63
596,58
597,41
598,48
599,24
600,59
601,59
602,63
603,62
604,53
605,49
606,50
607,54
608,49
609,50
610,57
611,44
612,48
613,43
614,53
615,55
616,56
617,47
618,38
619,59
620,37
621,22
622,47
623,41
624,69
625,56
626,21
627,41
628,48
629,51
630,48
631,47
632,63
633,35
634,53
635,22
636,41
637,38
638,53
639,52
640,47
641,38
642,47
643,53
644,34
645,52
646,44
647,56
648,20
649,46
650,58
651,41
652,50
653,60
654,54
655,42
656,42
657,45
658,69
659,39
660,42
661,46
662,53
663,42
664,34
665,46
666,39
667,56
668,47
669,45
670,58
671,54
672,34
673,57
674,56
675,75
676,45
677,41
678,49
679,58
680,33
681,60
682,36
683,42
684,54
685,42
686,50
687,49
688,38
689,62
690,58
691,72
692,44
693,48
694,40
695,53
696,55
697,37
698,49
699,36
700,55
701,38
702,49
703,43
704,51
705,50
706,54
707,50
708,55
709,43
710,61
711,51
712,69
713,46
714,61
715,43
716,48
717,41
718,43
719,27
720,46
721,29
722,36
723,58
724,50
725,51
726,55
727,48
728,28
729,42
730,40
731,43
732,51
733,44
734,43
735,47
736,55
737,61
738,53
739,45
740,35
741,48
742,50
743,52
744,59
745,48
746,53
747,54
748,45
749,51
750,39
751,59
752,43
753,46
754,42
755,39
756,37
757,60
758,41
759,57
760,60
761,51
762,35
763,64
764,59
765,42
766,31
767,36
768,62
769,31
770,45
771,45
772,52
773,44
774,41
775,41
776,51
777,37
778,53
779,51
780,47
781,38
782,57
783,53
784,30
785,40
786,59
787,53
788,43
789,34
790,58
791,58
792,71
793,42
794,23
795,35
796,55
797,51
798,50
799,31
800,55
801,61
802,51
803,44
804,25
805,42
806,54
807,68
808,58
809,43
810,42
811,43
812,71
813,32
814,29
815,25
816,47
817,53
818,47
819,63
820,47
821,48
822,52
823,73
824,47
825,57
826,60
827,52
828,32
829,33
830,65
831,35
832,32
833,72
834,42
835,38
836,52
837,52
838,53
839,53
840,67
841,44
842,41
843,53
844,52
845,48
846,46
847,95
848,46
849,49
850,54
851,37
852,40
853,31
854,57
855,56
856,65
857,58
858,46
859,44
860,40
861,41
862,56
863,48
864,61
865,27
866,43
867,22
868,75
869,52
870,37
871,52
872,60
873,48
874,35
875,41
876,47
877,49
878,37
879,44
880,57
881,57
882,34
883,68
884,32
885,55
886,42
887,45
888,62
889,52
890,70
891,36
892,53
893,55
894,58
895,56
896,59
897,45
898,57
899,49
900,50
901,46
902,24
903,50
904,66
905,51
906,48
907,32
908,30
909,39
910,37
911,49
912,30
913,67
914,38
915,56
