17179869184,49
17179869185,43
17179869186,51
17179869187,43
17179869188,35
17179869189,57
17179869190,42
17179869191,48
17179869192,37
17179869193,60
17179869194,55
17179869195,63
17179869196,67
17179869197,36
17179869198,49
17179869199,48
17179869200,31
17179869201,52
17179869202,55
17179869203,56
17179869204,30
17179869205,39
17179869206,60
17179869207,43
17179869208,46
17179869209,49
17179869210,49
17179869211,50
17179869212,30
17179869213,48
17179869214,44
17179869215,72
17179869216,54
17179869217,52
17179869218,61
17179869219,41
17179869220,30
17179869221,40
17179869222,54
17179869223,50
17179869224,46
17179869225,55
17179869226,38
17179869227,56
17179869228,54
17179869229,75
17179869230,27
17179869231,37
17179869232,41
17179869233,52
17179869234,29
17179869235,50
17179869236,44
17179869237,63
17179869238,60
17179869239,58
17179869240,44
17179869241,46
17179869242,34
17179869243,48
17179869244,48
17179869245,36
17179869246,42
17179869247,73
17179869248,38
17179869249,53
17179869250,46
17179869251,50
17179869252,52
17179869253,34
17179869254,55
17179869255,64
17179869256,56
17179869257,48
17179869258,57
17179869259,70
17179869260,44
17179869261,47
17179869262,49
17179869263,63
17179869264,31
17179869265,64
17179869266,62
17179869267,53
17179869268,59
17179869269,52
17179869270,45
17179869271,43
17179869272,44
17179869273,69
17179869274,47
17179869275,57
17179869276,30
17179869277,38
17179869278,37
17179869279,58
17179869280,39
17179869281,41
17179869282,64
17179869283,58
17179869284,46
17179869285,46
17179869286,52
17179869287,46
17179869288,67
17179869289,34
17179869290,42
17179869291,44
17179869292,44
17179869293,63
17179869294,32
17179869295,49
17179869296,38
17179869297,58
17179869298,29
17179869299,33
17179869300,78
17179869301,45
17179869302,62
17179869303,64
17179869304,52
17179869305,60
17179869306,53
17179869307,66
17179869308,23
17179869309,45
17179869310,49
17179869311,32
17179869312,42
17179869313,46
17179869314,51
17179869315,33
17179869316,43
17179869317,41
17179869318,46
17179869319,38
17179869320,53
17179869321,51
17179869322,47
17179869323,43
17179869324,36
17179869325,58
17179869326,47
17179869327,60
17179869328,60
17179869329,43
17179869330,48
17179869331,44
17179869332,46
17179869333,58
17179869334,43
17179869335,57
17179869336,58
17179869337,40
17179869338,48
17179869339,40
17179869340,48
17179869341,56
17179869342,63
17179869343,37
17179869344,41
17179869345,50
17179869346,59
17179869347,39
17179869348,31
17179869349,40
17179869350,29
17179869351,59
17179869352,44
17179869353,67
17179869354,68
17179869355,45
17179869356,48
17179869357,52
17179869358,53
17179869359,46
17179869360,59
17179869361,40
17179869362,55
17179869363,52
17179869364,59
17179869365,60
17179869366,39
17179869367,33
17179869368,58
17179869369,41
17179869370,52
17179869371,56
17179869372,61
17179869373,63
17179869374,56
17179869375,43
17179869376,52
17179869377,55
17179869378,46
17179869379,47
17179869380,51
17179869381,43
17179869382,42
17179869383,33
17179869384,36
17179869385,35
17179869386,68
17179869387,45
17179869388,30
17179869389,43
17179869390,78
17179869391,54
17179869392,54
17179869393,73
17179869394,26
17179869395,59
17179869396,53
17179869397,49
17179869398,42
17179869399,52
17179869400,56
17179869401,50
17179869402,46
17179869403,56
17179869404,64
17179869405,61
17179869406,42
17179869407,61
17179869408,58
17179869409,59
17179869410,54
17179869411,66
17179869412,51
17179869413,50
17179869414,58
17179869415,52
17179869416,57
17179869417,46
17179869418,55
17179869419,56
17179869420,37
17179869421,43
17179869422,31
17179869423,39
17179869424,61
17179869425,60
17179869426,70
17179869427,50
17179869428,48
17179869429,51
17179869430,38
17179869431,65
17179869432,52
17179869433,52
17179869434,59
17179869435,55
17179869436,71
17179869437,46
17179869438,70
17179869439,41
17179869440,51
17179869441,69
17179869442,48
17179869443,52
17179869444,52
17179869445,52
17179869446,44
17179869447,39
17179869448,51
17179869449,60
17179869450,60
17179869451,38
17179869452,40
17179869453,55
17179869454,56
17179869455,61
17179869456,52
17179869457,41
17179869458,66
17179869459,40
17179869460,44
17179869461,62
17179869462,52
17179869463,37
17179869464,49
17179869465,59
17179869466,45
17179869467,52
17179869468,61
17179869469,34
17179869470,24
17179869471,33
17179869472,66
17179869473,42
17179869474,59
17179869475,50
17179869476,26
17179869477,45
17179869478,62
17179869479,66
17179869480,71
17179869481,58
17179869482,47
17179869483,50
17179869484,41
17179869485,52
17179869486,52
17179869487,62
17179869488,33
17179869489,41
17179869490,58
17179869491,51
17179869492,27
17179869493,68
17179869494,47
17179869495,33
17179869496,58
17179869497,51
17179869498,54
17179869499,45
