60129542144,67
60129542145,32
60129542146,68
60129542147,53
60129542148,69
60129542149,60
60129542150,43
60129542151,45
60129542152,41
60129542153,53
60129542154,50
60129542155,50
60129542156,65
60129542157,49
60129542158,58
60129542159,47
60129542160,54
60129542161,61
60129542162,39
60129542163,53
60129542164,59
60129542165,59
60129542166,48
60129542167,44
60129542168,30
60129542169,38
60129542170,48
60129542171,58
60129542172,63
60129542173,39
60129542174,46
60129542175,38
60129542176,69
60129542177,45
60129542178,70
60129542179,41
60129542180,60
60129542181,67
60129542182,47
60129542183,53
60129542184,30
60129542185,37
60129542186,59
60129542187,41
60129542188,44
60129542189,68
60129542190,38
60129542191,56
60129542192,53
60129542193,49
60129542194,35
60129542195,45
60129542196,54
60129542197,41
60129542198,50
60129542199,47
60129542200,45
60129542201,61
60129542202,47
60129542203,42
60129542204,54
60129542205,49
60129542206,36
60129542207,51
60129542208,46
60129542209,46
60129542210,46
60129542211,57
60129542212,46
60129542213,46
60129542214,54
60129542215,34
60129542216,31
60129542217,54
60129542218,49
60129542219,69
60129542220,44
60129542221,39
60129542222,58
60129542223,48
60129542224,50
60129542225,38
60129542226,41
60129542227,45
60129542228,44
60129542229,58
60129542230,42
60129542231,36
60129542232,48
60129542233,48
60129542234,33
60129542235,46
60129542236,61
60129542237,55
60129542238,47
60129542239,38
60129542240,49
60129542241,67
60129542242,61
60129542243,40
60129542244,53
60129542245,32
60129542246,46
60129542247,54
60129542248,49
60129542249,55
60129542250,67
60129542251,60
60129542252,59
60129542253,50
60129542254,52
60129542255,72
60129542256,38
60129542257,34
60129542258,48
60129542259,37
60129542260,56
60129542261,53
60129542262,59
60129542263,46
60129542264,54
60129542265,61
60129542266,35
60129542267,46
60129542268,64
60129542269,45
60129542270,69
60129542271,54
60129542272,48
60129542273,66
60129542274,42
60129542275,56
60129542276,51
60129542277,34
60129542278,55
60129542279,51
60129542280,40
60129542281,53
60129542282,38
60129542283,36
60129542284,41
60129542285,63
60129542286,48
60129542287,39
60129542288,35
60129542289,66
60129542290,50
60129542291,37
60129542292,38
60129542293,32
60129542294,50
60129542295,44
60129542296,56
60129542297,60
60129542298,57
60129542299,60
60129542300,55
60129542301,58
60129542302,46
60129542303,57
60129542304,65
60129542305,42
